path,git_status,classification,likely_originating_phase_or_project,uniqueness,tracked_modified_or_untracked,recommended_disposition,action_currently_authorized,notes
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_01_PORTABLE_AUTHORITY_SOURCES_2026-07-13/03_STATE_ROOT_AND_DUPLICATES/CL_PHASE_01_C_CANONICAL_ROOT_RATIFICATION_v1.0.md,??,LEGITIMATE_PREEXISTING_WORK,Phase 02A2 portable authority source recovery (retained sources),DUPLICATED_BASENAME_ELSEWHERE (1 other path(s)); many basenames also exist as committed MIG-001 destinations,untracked,PRESERVE,NO — source retirement not authorized,Authorized portable extract retained as source set; mirrors were copied into institutional destinations by CL-MIG-001.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_01_PORTABLE_AUTHORITY_SOURCES_2026-07-13/03_STATE_ROOT_AND_DUPLICATES/CL_PHASE_01_D_MIRROR_AND_DUPLICATE_DOCTRINE_v1.0.json,??,LEGITIMATE_PREEXISTING_WORK,Phase 02A2 portable authority source recovery (retained sources),UNIQUE_BASENAME; many basenames also exist as committed MIG-001 destinations,untracked,PRESERVE,NO — source retirement not authorized,Authorized portable extract retained as source set; mirrors were copied into institutional destinations by CL-MIG-001.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_01_PORTABLE_AUTHORITY_SOURCES_2026-07-13/03_STATE_ROOT_AND_DUPLICATES/CL_PHASE_01_D_MIRROR_AND_DUPLICATE_DOCTRINE_v1.0.md,??,LEGITIMATE_PREEXISTING_WORK,Phase 02A2 portable authority source recovery (retained sources),DUPLICATED_BASENAME_ELSEWHERE (1 other path(s)); many basenames also exist as committed MIG-001 destinations,untracked,PRESERVE,NO — source retirement not authorized,Authorized portable extract retained as source set; mirrors were copied into institutional destinations by CL-MIG-001.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_01_PORTABLE_AUTHORITY_SOURCES_2026-07-13/03_STATE_ROOT_AND_DUPLICATES/CL_PHASE_01_E_COLLECTION_STATE_LANGUAGE_STANDARD_v1.0.json,??,LEGITIMATE_PREEXISTING_WORK,Phase 02A2 portable authority source recovery (retained sources),UNIQUE_BASENAME; many basenames also exist as committed MIG-001 destinations,untracked,PRESERVE,NO — source retirement not authorized,Authorized portable extract retained as source set; mirrors were copied into institutional destinations by CL-MIG-001.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_01_PORTABLE_AUTHORITY_SOURCES_2026-07-13/03_STATE_ROOT_AND_DUPLICATES/CL_PHASE_01_E_COLLECTION_STATE_LANGUAGE_STANDARD_v1.0.md,??,LEGITIMATE_PREEXISTING_WORK,Phase 02A2 portable authority source recovery (retained sources),DUPLICATED_BASENAME_ELSEWHERE (1 other path(s)); many basenames also exist as committed MIG-001 destinations,untracked,PRESERVE,NO — source retirement not authorized,Authorized portable extract retained as source set; mirrors were copied into institutional destinations by CL-MIG-001.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_01_PORTABLE_AUTHORITY_SOURCES_2026-07-13/04_PHASE_CLOSURES/CL_PHASE_00_FINAL_CLOSURE_RECORD_2026-07-13.json,??,LEGITIMATE_PREEXISTING_WORK,Phase 02A2 portable authority source recovery (retained sources),DUPLICATED_BASENAME_ELSEWHERE (1 other path(s)); many basenames also exist as committed MIG-001 destinations,untracked,PRESERVE,NO — source retirement not authorized,Authorized portable extract retained as source set; mirrors were copied into institutional destinations by CL-MIG-001.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_01_PORTABLE_AUTHORITY_SOURCES_2026-07-13/04_PHASE_CLOSURES/CL_PHASE_00_FINAL_CLOSURE_RECORD_2026-07-13.md,??,LEGITIMATE_PREEXISTING_WORK,Phase 02A2 portable authority source recovery (retained sources),DUPLICATED_BASENAME_ELSEWHERE (1 other path(s)); many basenames also exist as committed MIG-001 destinations,untracked,PRESERVE,NO — source retirement not authorized,Authorized portable extract retained as source set; mirrors were copied into institutional destinations by CL-MIG-001.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_01_PORTABLE_AUTHORITY_SOURCES_2026-07-13/04_PHASE_CLOSURES/CL_PHASE_01_AUTHORITY_PROFILE_ROOT_RECONCILIATION_CHARTER_2026-07-13.json,??,LEGITIMATE_PREEXISTING_WORK,Phase 02A2 portable authority source recovery (retained sources),DUPLICATED_BASENAME_ELSEWHERE (1 other path(s)); many basenames also exist as committed MIG-001 destinations,untracked,PRESERVE,NO — source retirement not authorized,Authorized portable extract retained as source set; mirrors were copied into institutional destinations by CL-MIG-001.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_01_PORTABLE_AUTHORITY_SOURCES_2026-07-13/04_PHASE_CLOSURES/CL_PHASE_01_AUTHORITY_PROFILE_ROOT_RECONCILIATION_CHARTER_2026-07-13.md,??,LEGITIMATE_PREEXISTING_WORK,Phase 02A2 portable authority source recovery (retained sources),DUPLICATED_BASENAME_ELSEWHERE (1 other path(s)); many basenames also exist as committed MIG-001 destinations,untracked,PRESERVE,NO — source retirement not authorized,Authorized portable extract retained as source set; mirrors were copied into institutional destinations by CL-MIG-001.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_01_PORTABLE_AUTHORITY_SOURCES_2026-07-13/04_PHASE_CLOSURES/CL_PHASE_01_FINAL_CLOSURE_RECORD_v1.0.json,??,LEGITIMATE_PREEXISTING_WORK,Phase 02A2 portable authority source recovery (retained sources),DUPLICATED_BASENAME_ELSEWHERE (1 other path(s)); many basenames also exist as committed MIG-001 destinations,untracked,PRESERVE,NO — source retirement not authorized,Authorized portable extract retained as source set; mirrors were copied into institutional destinations by CL-MIG-001.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_01_PORTABLE_AUTHORITY_SOURCES_2026-07-13/04_PHASE_CLOSURES/CL_PHASE_01_FINAL_CLOSURE_RECORD_v1.0.md,??,LEGITIMATE_PREEXISTING_WORK,Phase 02A2 portable authority source recovery (retained sources),DUPLICATED_BASENAME_ELSEWHERE (1 other path(s)); many basenames also exist as committed MIG-001 destinations,untracked,PRESERVE,NO — source retirement not authorized,Authorized portable extract retained as source set; mirrors were copied into institutional destinations by CL-MIG-001.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_01_PORTABLE_AUTHORITY_SOURCES_2026-07-13/04_PHASE_CLOSURES/CL_PHASE_01_F_DEATH_BIT_PROFILE_DEFERRAL_v1.0.md,??,LEGITIMATE_PREEXISTING_WORK,Phase 02A2 portable authority source recovery (retained sources),DUPLICATED_BASENAME_ELSEWHERE (1 other path(s)); many basenames also exist as committed MIG-001 destinations,untracked,PRESERVE,NO — source retirement not authorized,Authorized portable extract retained as source set; mirrors were copied into institutional destinations by CL-MIG-001.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_01_PORTABLE_AUTHORITY_SOURCES_2026-07-13/04_PHASE_CLOSURES/CL_PHASE_02_CURSOR_MIGRATION_PLANNING_PACKET.md,??,LEGITIMATE_PREEXISTING_WORK,Phase 02A2 portable authority source recovery (retained sources),DUPLICATED_BASENAME_ELSEWHERE (1 other path(s)); many basenames also exist as committed MIG-001 destinations,untracked,PRESERVE,NO — source retirement not authorized,Authorized portable extract retained as source set; mirrors were copied into institutional destinations by CL-MIG-001.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_01_PORTABLE_AUTHORITY_SOURCES_2026-07-13/04_PHASE_CLOSURES/CL_PHASE_02_NON_DESTRUCTIVE_MIGRATION_PLANNING_CHARTER_v1.0.md,??,LEGITIMATE_PREEXISTING_WORK,Phase 02A2 portable authority source recovery (retained sources),DUPLICATED_BASENAME_ELSEWHERE (1 other path(s)); many basenames also exist as committed MIG-001 destinations,untracked,PRESERVE,NO — source retirement not authorized,Authorized portable extract retained as source set; mirrors were copied into institutional destinations by CL-MIG-001.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_01_PORTABLE_AUTHORITY_SOURCES_2026-07-13/05_EVIDENCE_REFERENCES/CL_PHASE_00_DISK_INVENTORY_EXTERNAL_REF.json,??,LEGITIMATE_PREEXISTING_WORK,Phase 02A2 portable authority source recovery (retained sources),DUPLICATED_BASENAME_ELSEWHERE (1 other path(s)); many basenames also exist as committed MIG-001 destinations,untracked,PRESERVE,NO — source retirement not authorized,Authorized portable extract retained as source set; mirrors were copied into institutional destinations by CL-MIG-001.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_02A2_SOURCE_RECOVERY_RECEIPT.md,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_02A3_EXECUTION_RECEIPT.md,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_02A_PATCH_RECEIPT.md,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_02_COLLISION_REPORT.md,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_02_COLLISION_REPORT_v0.2.md,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_02_PATH_REFERENCE_SCAN_PLAN.md,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_02_PATH_REFERENCE_SCAN_PLAN_v0.2.md,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_02_PLANNING_RECEIPT.md,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_02_PREEXISTING_PLANNING_AUTHORITY_LEDGER.md,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_02_ROLLBACK_PLAN.md,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_02_ROLLBACK_PLAN_v0.2.md,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_02_SOURCE_TO_TARGET_MAP.csv,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_02_SOURCE_TO_TARGET_MAP_v0.2.csv,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_02_TARGET_NAMESPACE_BLUEPRINT.md,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_02_TARGET_NAMESPACE_BLUEPRINT_v0.2.md,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_02_TARGET_NAMESPACE_TREE.txt,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/CL_PHASE_02_TARGET_NAMESPACE_TREE_v0.2.txt,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/SHA256SUMS_PHASE_02A.txt,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/SHA256SUMS_PHASE_02A2.txt,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/00_PROJECT_CONTROL/CL_PHASE_02_PLANNING/SHA256SUMS_PHASE_02A3.txt,??,SUPERSEDED_CONTROL_PACKET,CL_PHASE_02_PLANNING (pre-closure / 02A–02A3 control),UNIQUE_BASENAME,untracked,SUPERSEDE_WITH_RECORD,NO,Phase 02/02A/02A2/02A3 planning evidence superseded by closed CL-MIG-001 commit and/or later v0.2/v1.2 revisions.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/MANIFESTS/CL-EV-001_AUTHORITATIVE_SOURCE_RECONCILIATION.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/MANIFESTS/CL-EV-001_COMPLETE_ASSET_MANIFEST.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/MANIFESTS/CL-EV-001_DF_TYPOGRAPHY_INTEGRATION_REGISTER.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/MANIFESTS/CL-EV-001_PAGE_EXECUTION_ORDER.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/MANIFESTS/CL-EV-001_PAGE_PROMPT_DISCREPANCY_REGISTER.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/RUN_STATE/CL-EV-001_AUTONOMOUS_RUN_STATE.json,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/RUN_STATE/cl_ev_assemble.py,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/RUN_STATE/cl_ev_df_conformance_layout.py,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/RUN_STATE/cl_ev_export_drive.py,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/RUN_STATE/cl_ev_promote.py,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/RUN_STATE/cl_ev_publication_lock.py,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/RUN_STATE/cl_ev_release_package.py,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/00_CONTROL/RUN_STATE/cl_ev_typography_layout.py,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/02_PROMPT_PACKETS/PAGE_PACKETS/CL-PM-I01_MIRROR_PAGE_PROMPTS_DERIVED.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/02_PROMPT_PACKETS/PAGE_PACKETS/CL-PM-I02_REFUSAL_PAGE_PROMPTS_DERIVED.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/02_PROMPT_PACKETS/PAGE_PACKETS/CL-PM-I03_IVORY_PAGE_PROMPTS_DERIVED.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/02_PROMPT_PACKETS/PAGE_PACKETS/CL-PM-I04_ANIMATION_PAGE_PROMPTS_DERIVED.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/02_PROMPT_PACKETS/PAGE_PACKETS/CL-PM-I05_CHISEL_PAGE_PROMPTS_DERIVED.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
CRISIS_LITURGIES/EXPANSION_VOLUMES/CL-EV-001_THE_PYGMALION_MACHINE/02_PROMPT_PACKETS/PAGE_PACKETS/CL-PM-I06_SIGNAL_PAGE_PROMPTS_DERIVED.md,??,COLLECTION_OR_EXPANSION_MATERIAL,CL-EV-001 The Pygmalion Machine / EXPANSION_VOLUMES,UNIQUE_BASENAME,untracked,PRESERVE,NO,Collection expansion volume work; not part of CL-MIG-001 allowlist.
